month,customer,segment,state,network,data_type,patients_queried,patients_matched,patients_with_data,records_returned,freshness_days,avg_lookback_months
2026-02,Lumen Behavioral,Tele-behavioral,UT,Carequality,immunizations,877,677,525,1369,23.2,42.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,conditions,877,598,386,2458,11.2,45.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,encounters,877,598,389,3379,8.8,43.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,medications,877,598,370,4269,2.6,57.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,labs,877,598,360,5391,3.1,39.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,documents,877,598,386,1733,14.1,48.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,allergies,877,598,379,519,15.9,27.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,CommonWell,immunizations,877,598,375,857,21.8,41.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,Surescripts,medications,877,708,561,6005,2.6,55.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,Quest Labs,labs,877,664,182,2298,2.7,44.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,Bamboo Health,adt_events,877,629,337,721,0.2,26.0
2026-02,Lumen Behavioral,Tele-behavioral,UT,PointClickCare,adt_events,877,623,301,597,0.2,58.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,conditions,785,613,267,900,14.3,35.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,encounters,785,613,271,1404,10.7,23.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,medications,785,613,268,1784,3.1,34.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,labs,785,613,264,2237,3.9,20.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,documents,785,613,265,514,15.5,51.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,allergies,785,613,273,252,12.4,19.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Carequality,immunizations,785,613,277,372,18.8,32.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,conditions,785,538,361,2484,12.8,58.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,encounters,785,538,377,3153,10.4,56.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,medications,785,538,363,4535,2.7,56.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,labs,785,538,357,5481,3.9,31.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,documents,785,538,358,1360,18.4,43.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,allergies,785,538,347,542,12.5,37.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,CommonWell,immunizations,785,538,370,1011,22.0,60.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Surescripts,medications,785,648,553,6869,2.9,21.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Quest Labs,labs,785,611,213,2768,3.5,48.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,Bamboo Health,adt_events,785,578,303,532,0.2,35.0
2026-02,Lumen Behavioral,Tele-behavioral,GA,PointClickCare,adt_events,785,581,259,549,0.3,52.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,conditions,469,370,305,2126,10.0,28.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,encounters,469,370,307,3012,12.8,38.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,medications,469,370,296,3392,3.1,30.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,labs,469,370,306,4830,3.8,34.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,documents,469,370,310,1432,18.9,22.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,allergies,469,370,309,447,15.7,31.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Carequality,immunizations,469,370,317,829,18.4,58.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,conditions,469,332,232,1629,10.3,23.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,encounters,469,332,237,2310,10.5,58.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,medications,469,332,237,2247,2.2,41.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,labs,469,332,232,3033,3.0,28.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,documents,469,332,235,863,16.2,19.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,allergies,469,332,214,331,15.2,21.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,CommonWell,immunizations,469,332,217,457,24.4,48.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Surescripts,medications,469,388,345,3722,2.1,53.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Quest Labs,labs,469,352,166,2422,3.8,49.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,Bamboo Health,adt_events,469,349,191,356,0.2,34.0
2026-02,Lumen Behavioral,Tele-behavioral,CA,PointClickCare,adt_events,469,346,168,338,0.2,19.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,conditions,300,209,138,804,15.4,44.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,encounters,300,209,146,1208,12.9,25.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,medications,300,209,143,1734,2.7,28.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,labs,300,209,140,1884,3.3,22.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,documents,300,209,143,603,12.0,41.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,allergies,300,209,151,270,12.2,32.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Carequality,immunizations,300,209,141,310,19.1,50.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,conditions,300,199,106,650,12.9,55.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,encounters,300,199,109,1064,12.1,31.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,medications,300,199,115,1335,2.5,38.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,labs,300,199,113,1634,3.4,54.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,documents,300,199,116,532,12.6,49.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,allergies,300,199,118,183,17.7,37.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,CommonWell,immunizations,300,199,114,275,21.3,49.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Surescripts,medications,300,229,161,1691,2.8,41.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Quest Labs,labs,300,228,101,1443,3.9,31.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,Bamboo Health,adt_events,300,213,91,154,0.2,34.0
2026-02,Lumen Behavioral,Tele-behavioral,MT,PointClickCare,adt_events,300,205,79,136,0.2,36.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,conditions,2645,2066,1745,10027,11.1,42.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,encounters,2645,2066,1835,19709,8.2,25.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,medications,2645,2066,1864,18709,3.0,56.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,labs,2645,2066,1850,28650,3.6,25.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,documents,2645,2066,1864,7938,19.4,53.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,allergies,2645,2066,1900,2685,16.7,47.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Carequality,immunizations,2645,2066,1869,4767,17.0,44.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,conditions,2645,1911,1429,9213,15.0,50.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,encounters,2645,1911,1388,11789,9.8,47.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,medications,2645,1911,1402,15439,2.5,51.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,labs,2645,1911,1469,21152,3.6,29.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,documents,2645,1911,1451,6258,13.3,39.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,allergies,2645,1911,1431,1987,17.6,26.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,CommonWell,immunizations,2645,1911,1353,2888,23.1,60.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Surescripts,medications,2645,2286,2197,25834,3.2,46.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Quest Labs,labs,2645,2086,1164,17407,3.7,30.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,Bamboo Health,adt_events,2645,2043,1175,2066,0.2,54.0
2026-02,Lumen Behavioral,Tele-behavioral,MA,PointClickCare,adt_events,2645,1974,1030,1871,0.2,27.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,conditions,513,392,340,2009,11.3,50.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,encounters,513,392,308,2873,10.3,53.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,medications,513,392,339,3226,2.0,39.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,labs,513,392,329,4842,3.9,44.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,documents,513,392,336,1411,18.6,19.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,allergies,513,392,353,549,17.9,26.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Carequality,immunizations,513,392,333,830,22.3,31.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,conditions,513,362,250,1481,12.1,24.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,encounters,513,362,254,2332,11.2,36.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,medications,513,362,256,2985,2.5,26.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,labs,513,362,250,3912,3.5,42.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,documents,513,362,253,993,14.0,43.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,allergies,513,362,262,418,17.5,34.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,CommonWell,immunizations,513,362,253,593,23.0,19.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Surescripts,medications,513,441,402,4494,2.4,46.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Quest Labs,labs,513,407,178,2670,2.7,38.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,Bamboo Health,adt_events,513,384,217,377,0.3,35.0
2026-03,Lumen Behavioral,Tele-behavioral,OH,PointClickCare,adt_events,513,369,178,312,0.2,34.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,conditions,645,505,424,3021,10.1,50.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,encounters,645,505,404,3850,9.0,57.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,medications,645,505,411,4479,2.4,37.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,labs,645,505,395,5835,3.3,22.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,documents,645,505,425,1634,15.5,27.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,allergies,645,505,412,579,13.3,44.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Carequality,immunizations,645,505,416,933,20.4,44.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,conditions,645,468,293,1921,13.1,39.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,encounters,645,468,321,2858,8.4,53.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,medications,645,468,317,3983,2.5,58.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,labs,645,468,300,4101,3.8,59.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,documents,645,468,309,1373,17.8,44.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,allergies,645,468,310,441,18.2,21.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,CommonWell,immunizations,645,468,314,725,20.0,29.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Surescripts,medications,645,537,458,5058,3.2,55.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Quest Labs,labs,645,484,223,2892,3.9,43.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,Bamboo Health,adt_events,645,469,237,413,0.3,51.0
2026-03,Lumen Behavioral,Tele-behavioral,TN,PointClickCare,adt_events,645,482,214,417,0.2,25.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,conditions,812,607,519,2934,11.8,20.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,encounters,812,607,519,5078,12.2,19.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,medications,812,607,506,4783,3.2,40.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,labs,812,607,543,6505,2.5,48.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,documents,812,607,527,2312,14.0,36.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,allergies,812,607,502,752,12.2,48.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Carequality,immunizations,812,607,528,1246,21.7,25.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,conditions,812,569,395,2215,14.9,35.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,encounters,812,569,412,3950,12.0,25.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,medications,812,569,395,4913,3.2,52.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,labs,812,569,399,5745,3.1,21.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,documents,812,569,411,1865,12.7,29.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,allergies,812,569,391,639,16.5,29.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,CommonWell,immunizations,812,569,389,842,19.6,28.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Surescripts,medications,812,660,603,7104,2.3,59.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Quest Labs,labs,812,654,340,5354,3.5,49.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,Bamboo Health,adt_events,812,621,338,712,0.2,52.0
2026-03,Lumen Behavioral,Tele-behavioral,WA,PointClickCare,adt_events,812,592,15,27,0.2,28.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,conditions,283,211,158,979,10.3,43.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,encounters,283,211,148,1387,10.6,31.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,medications,283,211,145,1599,2.6,35.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,labs,283,211,151,2286,3.8,24.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,documents,283,211,94,425,17.3,31.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,allergies,283,211,149,268,12.7,47.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Carequality,immunizations,283,211,144,303,25.3,58.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,conditions,283,188,110,703,13.5,24.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,encounters,283,188,110,919,9.9,49.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,medications,283,188,110,1163,2.8,43.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,labs,283,188,111,1644,2.6,21.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,documents,283,188,62,289,19.1,45.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,allergies,283,188,106,176,14.2,30.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,CommonWell,immunizations,283,188,109,223,25.7,49.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Surescripts,medications,283,218,170,1929,2.8,51.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Quest Labs,labs,283,211,112,1594,2.5,46.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,Bamboo Health,adt_events,283,197,92,165,0.2,58.0
2026-03,Lumen Behavioral,Tele-behavioral,MS,PointClickCare,adt_events,283,200,84,178,0.2,32.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,conditions,482,358,258,1715,13.3,58.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,encounters,482,358,249,2063,10.5,56.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,medications,482,358,254,2435,3.1,51.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,labs,482,358,265,3355,3.6,27.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,documents,482,358,265,1219,18.0,35.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,allergies,482,358,262,410,13.1,59.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Carequality,immunizations,482,358,265,662,20.1,39.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,conditions,482,325,199,1281,14.5,52.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,encounters,482,325,194,1862,9.9,43.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,medications,482,325,195,2321,2.4,49.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,labs,482,325,189,2350,2.7,35.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,documents,482,325,196,778,16.7,23.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,allergies,482,325,197,293,13.8,39.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,CommonWell,immunizations,482,325,195,452,23.6,30.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Surescripts,medications,482,381,307,3634,2.2,58.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Quest Labs,labs,482,360,127,1674,2.5,19.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,Bamboo Health,adt_events,482,348,166,322,0.2,44.0
2026-03,Lumen Behavioral,Tele-behavioral,NM,PointClickCare,adt_events,482,331,132,272,0.2,51.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,conditions,890,667,495,3350,13.7,39.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,encounters,890,667,552,5344,10.6,59.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,medications,890,667,530,5159,2.5,43.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,labs,890,667,529,6689,3.6,44.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,documents,890,667,513,1825,17.1,50.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,allergies,890,667,526,756,12.7,34.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Carequality,immunizations,890,667,521,1133,23.9,28.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,conditions,890,629,392,2185,15.1,48.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,encounters,890,629,400,3625,12.3,38.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,medications,890,629,415,5245,3.2,23.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,labs,890,629,409,6561,3.2,39.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,documents,890,629,411,1644,15.7,48.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,allergies,890,629,389,647,11.9,50.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,CommonWell,immunizations,890,629,402,1005,24.3,50.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Surescripts,medications,890,716,607,5834,2.1,53.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Quest Labs,labs,890,689,178,2818,2.7,51.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,Bamboo Health,adt_events,890,665,337,632,0.2,53.0
2026-03,Lumen Behavioral,Tele-behavioral,UT,PointClickCare,adt_events,890,621,292,587,0.2,49.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,conditions,796,613,488,2876,13.2,27.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,encounters,796,613,494,5368,8.2,39.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,medications,796,613,496,5590,2.3,56.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,labs,796,613,476,7580,2.4,53.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,documents,796,613,500,1866,18.6,31.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,allergies,796,613,506,867,14.1,22.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Carequality,immunizations,796,613,504,1263,24.9,50.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,conditions,796,565,392,2070,14.9,53.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,encounters,796,565,397,4199,8.9,30.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,medications,796,565,381,4375,2.5,22.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,labs,796,565,385,5129,3.1,29.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,documents,796,565,379,1530,13.7,35.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,allergies,796,565,375,679,12.5,30.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,CommonWell,immunizations,796,565,371,835,20.8,50.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Surescripts,medications,796,653,540,5873,2.9,57.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Quest Labs,labs,796,619,213,3031,3.0,40.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,Bamboo Health,adt_events,796,595,330,622,0.2,29.0
2026-03,Lumen Behavioral,Tele-behavioral,GA,PointClickCare,adt_events,796,591,265,521,0.2,51.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,conditions,476,373,309,1962,12.2,45.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,encounters,476,373,331,2786,11.4,35.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,medications,476,373,316,3867,2.8,25.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,labs,476,373,316,4489,2.6,45.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,documents,476,373,315,1393,12.9,48.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,allergies,476,373,307,448,14.9,42.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Carequality,immunizations,476,373,308,814,17.6,35.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,conditions,476,340,231,1363,13.9,40.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,encounters,476,340,229,2158,9.6,23.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,medications,476,340,240,2889,3.0,28.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,labs,476,340,237,3369,3.6,26.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,documents,476,340,234,1083,13.1,60.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,allergies,476,340,227,363,12.5,54.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,CommonWell,immunizations,476,340,239,556,16.5,19.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Surescripts,medications,476,401,365,4136,2.9,39.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Quest Labs,labs,476,369,182,2790,2.7,43.0
2026-03,Lumen Behavioral,Tele-behavioral,CA,Bamboo Health,adt_events,476,347,182,299,0.2,54.0
